"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133027872,1.58736975701651,2,27,2,2,1,1,1,1,1,1,0,1,4,4,4,4,1,4,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,2,,2,2,2,,2,2,2,,,2,3,3,4,2,,,,2,1,1,,1,1,3,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133055780,0.814717121990092,2,34,1,3,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,3,3,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,2,,2,2,,2,1,,1,2,,1,2,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133158591,1.28281898485076,2,72,2,1,2,1,1,0,1,0,0,1,4,4,4,2,0,2,3,0,2,2,2,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,2,,2,2,,2,1,,1,1,3,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133160674,1.80026081876239,2,48,2,1,1,1,0,1,1,1,0,1,2,4,4,1,0,4,3,1,2,,,,,,,,,,2,2,3,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,4,2,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,1,2,1,,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,3,2,,2,2,,2,1,,1,1,3,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,3,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133167641,0.519442314180553,2,43,1,4,1,2,0,0,0,0,0,1,2,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,2,3,4,2,,,,,,,,,,,2,,2,,2,2,,,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133313314,0.824961073560623,1,53,1,1,1,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,3,2,3,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,2,1,2,2,1,2,2,2,1,2,,,,1,,,,,,,,,,,,,,,,2,1,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133502819,0.957846272200131,2,30,2,2,1,1,1,0,1,0,0,0,2,4,4,4,0,2,3,0,1,2,2,3,3,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,3,3,2,,,,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,2,,1,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133547063,0.617834809597339,1,61,2,5,1,2,1,0,1,1,0,1,2,4,4,4,0,1,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,1,,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,2,2,,4,2,1,2,2,,2,,2,1,1,1,,,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133666565,1.12070110665131,2,59,1,3,1,2,1,0,1,1,1,1,4,4,4,4,0,3,2,0,1,1,1,2,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,2,3,2,,,,2,2,,4,2,2,,1,2,1,2,2,1,2,2,,2,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,2,,1,1,2,2,1,,1,2,,1,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,133697783,0.767979949033449,2,35,2,5,1,1,1,0,1,1,1,0,4,4,4,4,1,1,1,1,1,1,2,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,1,,1,1,2,,,,2,3,4,2,,,,2,1,2,,1,1,3,2,,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,2,1,1,2,1,2,1,1,,1,1,3,,2,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134071367,0.257157228928712,2,51,1,4,2,1,1,0,1,0,1,1,4,4,4,4,1,1,3,1,1,2,2,2,1,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,2,2,,2,2,,2,,1,,2,2,2,,,,3,1,3,2,,,,1,2,,1,2,1,3,2,,2,,2,1,2,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,2,2,,2,,,4,2,,2,2,,2,2,1,3,1,3,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,99,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134097545,0.692432681670622,1,22,2,4,1,1,1,1,1,1,1,0,1,4,4,4,1,1,1,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,2,2,3,2,,,,2,1,1,,1,1,3,1,1,1,1,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,4,1,1,2,2,,2,1,,1,2,,1,2,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134175041,0.949794014564733,2,41,3,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,2,,2,2,,2,,2,,2,2,2,2,,2,2,3,4,2,,,,2,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,2,,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134222886,2.47752792402199,2,34,3,5,1,1,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,1,2,,1,2,,2,2,2,2,2,2,2,,,2,2,3,4,2,,,,2,1,1,,1,1,1,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,2,,1,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134562829,1.00573202211036,2,39,2,4,1,1,1,0,1,1,1,1,1,4,4,4,0,2,1,1,1,1,1,2,2,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,1,2,2,2,2,,,,3,2,3,2,,,,2,2,,4,1,1,2,1,1,1,1,2,1,2,2,,1,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134818953,1.06527242365664,1,74,2,5,1,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,7,0,2,2,2,2,1,1,2,1,7,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134926100,0.397124061915298,1,40,1,1,2,1,0,0,0,0,0,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,2,3,2,2,2,,,2,1,2,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,4,2,,2,2,,2,1,,1,1,3,,2,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134933123,0.898295888088306,1,30,2,5,1,1,1,0,1,1,0,1,4,4,4,4,1,1,3,1,2,1,2,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,1,2,2,,2,2,,2,,2,,2,2,2,,,2,1,3,3,2,,,,1,1,2,,1,1,3,2,,2,,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134944148,0.682687792305242,2,43,2,2,1,1,1,0,1,0,1,1,4,4,4,2,0,2,3,0,1,2,2,3,3,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,2,2,,2,,1,,2,2,2,,,,2,2,4,1,2,1,1,2,2,,4,2,2,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,1,2,,2,2,,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,134966952,0.740626875925493,1,43,2,4,1,1,1,0,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,3,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,2,2,,2,,1,2,2,1,1,,,,3,2,4,2,,,,1,1,1,,1,1,3,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135037754,0.470021167047861,1,17,2,4,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,3,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135158885,0.264749374610199,1,41,1,4,1,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,3,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,2,,2,2,,2,1,,1,1,4,,1,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135296348,0.916960660023786,1,30,3,5,1,2,1,0,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,1,,2,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135557230,0.390392907811143,2,52,2,5,1,2,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,2,,2,3,3,4,2,,,,2,1,1,,1,2,,2,,2,,2,1,1,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,2,1,,1,2,,1,1,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135563590,0.365217740174082,1,54,1,3,1,1,0,0,0,0,0,1,4,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,1,,1,2,2,2,,1,2,,2,,2,2,2,2,2,,,2,1,2,4,1,2,2,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,4,1,1,2,2,,2,1,,1,1,3,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,135858722,1.65692311787414,2,65,2,2,1,1,0,0,0,0,0,1,4,4,4,2,0,4,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,1,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,1,2,,2,1,2,2,2,2,,,,,,,,,,,,,2,2,2,1,2,2,1,1,4,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136268776,0.389581735635415,2,39,1,2,1,1,1,0,1,1,0,1,1,4,4,4,0,4,3,1,1,1,1,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,2,2,,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136289057,0.740626875925493,1,44,2,5,1,1,1,1,1,1,0,1,1,4,4,4,1,1,3,1,1,1,2,2,2,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,2,1,,1,2,,2,,2,,2,2,2,,,2,1,3,4,2,,,,1,1,2,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,1,,,1,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,9,1,,1,,1,4,2,,2,2,,2,1,,1,1,3,,1,2,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136396952,0.826163298665447,2,43,2,3,1,2,1,1,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,1,2,,2,2,,2,2,2,,2,2,2,1,2,,2,2,3,2,,,,1,1,1,,1,1,3,2,,2,,2,1,2,1,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136510001,0.859094922028297,1,42,2,5,1,2,1,0,1,1,0,1,1,4,4,4,1,1,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,1,1,,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,1,1,2,,1,2,,2,,2,,2,1,1,2,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,1,1,2,2,2,,2,1,,1,2,,1,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136662199,1.97356946388828,1,61,2,3,2,2,0,0,0,0,1,1,4,4,4,4,0,2,2,0,2,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,3,4,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,2,1,1,1,3,,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,8,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136719065,2.18029986029519,2,46,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,4,3,1,1,1,2,1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,,1,2,,2,2,1,,2,2,2,1,1,,3,3,3,1,2,2,2,1,1,2,,1,1,1,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,3,1,1,2,1,2,2,1,,1,2,,1,2,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,136785751,1.02533950832067,2,35,3,3,1,1,1,1,1,1,1,1,1,4,4,4,1,1,3,1,1,1,1,2,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,,2,2,,2,2,2,,2,2,1,1,1,,1,3,3,1,2,2,2,1,1,1,,1,1,3,2,,2,,2,1,1,1,,,1,2,1,2,,,2,3,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,1,2,2,,2,1,,1,1,3,,2,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,137048255,0.257157228928712,1,53,1,1,1,1,0,0,0,0,1,0,2,4,4,4,0,2,3,0,2,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,2,,2,,,,2,1,2,,2,,1,,1,2,2,,,,1,1,2,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,1,2,2,2,1,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,2,2,1,2,,2,,,2,2,,2,2,,2,1,,1,1,3,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,137144621,0.360702004364158,2,32,1,3,1,1,1,1,1,1,1,0,1,4,4,4,1,4,3,1,1,1,1,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,1,2,2,,2,2,2,,,,3,2,2,2,,,,2,1,2,,2,1,2,2,,2,,2,2,,,,,1,2,1,1,,,2,2,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,137363859,1.13382868151802,1,42,2,1,1,1,0,0,0,0,1,1,4,4,4,2,0,2,3,0,2,,,,,,,,,,2,2,2,1,2,2,2,1,2,,,,,,,,,,,,,,,,2,,2,,,,1,1,2,,2,,1,,2,2,2,,,,2,2,3,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,2,
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,137604376,0.375311799842289,1,45,1,2,1,1,0,0,0,0,0,1,4,4,4,2,0,2,2,0,2,,,,,,,,,,2,2,2,1,2,2,2,1,1,,,,,,,,,,,,,,,,2,,2,,,,1,2,2,,2,,2,,2,2,2,,,2,1,2,2,2,,,,,,,,,,,1,2,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,1,2,,2,1,,1,2,,1,2,1,1,1,2,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,138223393,2.11423967438709,1,30,2,3,1,1,1,1,1,1,0,1,4,4,4,4,1,2,1,1,1,1,1,2,2,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,,1,2,,2,2,2,,2,2,2,2,,2,1,3,4,2,,,,2,1,2,,1,1,3,2,,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,4,1,1,2,2,,2,1,,1,1,4,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,1
2024,"Viet Nam","VNM","East Asia & Pacific (excluding high income)",76663207,138463740,2.06226277073057,1,32,2,5,1,1,1,0,1,1,0,1,4,4,4,4,1,1,1,1,1,1,2,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,3,1,2,,2,2,,2,,2,,2,2,2,,,2,3,3,4,2,,,,1,1,1,,1,1,2,1,1,1,1,2,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,1,2,1,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,1,2
